year,query,determination_ref,candidate_reason
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/6ce6b6c73a/2016_NZERA_Auckland_27.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/6e4ea61429/2016_NZERA_Auckland_199.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/6f22dd0466/2016_NZERA_Auckland_32.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/70c8d5bc29/2016_NZERA_Auckland_245.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/737723cc9d/2016_NZERA_Auckland_276.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/74035c6fd4/2016_NZERA_Wellington_9.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/743ddf0a2b/2016_NZERA_Christchurch_212.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/753d06a574/2016_NZERA_Auckland_187.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/764ee9bc7f/2016_NZERA_Christchurch_174.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/790fdb17cc/2016_NZERA_Auckland_371.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/79d64fc75f/2016_NZERA_Christchurch_106.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/7b0e2b9e66/2016_NZERA_Christchurch_115.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/7ce325dea4/2016_NZERA_Auckland_360.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/7e486f0358/2016_NZERA_Wellington_108.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/80063b8016/2016_NZERA_Christchurch_205.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/824110d171/2016_NZERA_Wellington_138.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/85d3a7a952/2016_NZERA_Christchurch_148.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/88bb3649fe/2016_NZERA_Christchurch_20.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/89bd9d9a9f/2016_NZERA_Auckland_274.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/8a223d1d8f/2016_NZERA_Auckland_169.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/8beebbba10/2016_NZERA_Auckland_86.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/8f159a5274/2016_NZERA_Auckland_294.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/90b6c0381a/2016_NZERA_Auckland_181.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/90ba1fc7f6/2016_NZERA_Wellington_2.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/920b18e5f8/2016_NZERA_Christchurch_158.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/966eade947/2016_NZERA_Wellington_149.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/9af0c31217/2016_NZERA_Auckland_415.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/9d00772d4a/2016_NZERA_Wellington_112.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/9f906c0f4f/2016_NZERA_Christchurch_93.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/9fa89d66b9/2016_NZERA_Wellington_35.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/a45e5d6b2b/2016_NZERA_Wellington_121.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/a588be6044/2016_NZERA_Wellington_56.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/b4c7042722/2016_NZERA_Wellington_147.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/b8c4b71753/2016_NZERA_Wellington_118.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/b99359c723/2016_NZERA_Auckland_4.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/b9c104d4dd/2016_NZERA_Christchurch_226.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/bb476f8982/2016_NZERA_Auckland_125.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/bc5fa9e4d3/2016_NZERA_Wellington_48.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/bdbff13bc0/2016_NZERA_Wellington_64.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/be84ac4485/2016_NZERA_Wellington_41.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/bfe9047951/2016_NZERA_Auckland_264.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/c120bc591a/2016_NZERA_Auckland_297.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/c37d1c29b2/2016_NZERA_Christchurch_180.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/c47df90b88/2016_NZERA_Christchurch_18.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/c8122964bd/2016_NZERA_Wellington_133.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/c8f4bc90d4/2016_NZERA_Christchurch_50.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/ca730709f1/2016_NZERA_Wellington_63.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/ca88dde60b/2016_NZERA_Auckland_382.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/cb19c3e4d0/2016_NZERA_Christchurch_10.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/cb4378b34d/2016_NZERA_Auckland_163.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/cc0a2e59c8/2016_NZERA_Auckland_54.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/ccb26bf8c4/2016_NZERA_Auckland_341.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/cfd415be17/2016_NZERA_Auckland_315.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/d101d320f4/2016_NZERA_Christchurch_198.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/d1a7ad955d/2016_NZERA_Wellington_47.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/d311d445e5/2016_NZERA_Christchurch_110.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/d3ae3f8727/2016_NZERA_Wellington_144.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/d6385088be/2016_NZERA_Christchurch_121.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/d6c4d4472d/2016_NZERA_Wellington_66.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/d8c3acd663/2016_NZERA_Auckland_325.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/dc30be4f8b/2016_NZERA_Auckland_144.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/e02218ad68/2016_NZERA_Christchurch_13.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/e2ea1f1303/2016_NZERA_Auckland_14.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/e453f904d4/2016_NZERA_Auckland_207.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/e474a8ab1b/2016_NZERA_Auckland_205.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/e8727608d4/2016_NZERA_Auckland_396.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/f194911f87/2016_NZERA_Wellington_107.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/f4982ebc39/2016_NZERA_Auckland_361.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/f4d35e7757/2016_NZERA_Christchurch_172.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/f641e49250/2016_NZERA_Christchurch_161.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/fb42e15cda/2016_NZERA_Auckland_110.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/assets/elawpdf/2016/fef46d2053/2016_NZERA_Wellington_4.pdf,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13549,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13552,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13554,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13563,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13565,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13567,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13572,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13579,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13580,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13583,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13587,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13589,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13599,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13604,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13619,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13629,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13631,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13632,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13633,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13635,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13654,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13656,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13680,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13706,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13709,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13717,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13719,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13727,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13740,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13757,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13759,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13760,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13762,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13768,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13775,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13778,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13779,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13784,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13801,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13802,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13804,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13809,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13831,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13834,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13840,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13848,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13850,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13856,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13863,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13865,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13867,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13883,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13886,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13895,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13897,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13900,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13909,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13920,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13925,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13963,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13964,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13974,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13976,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/13979,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14006,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14012,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14014,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14020,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14022,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14027,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14040,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14052,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14069,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14072,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14074,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14080,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14081,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14084,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14095,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14097,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14098,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14103,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14105,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14107,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14121,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14125,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14126,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14142,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14146,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14147,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14149,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14150,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14151,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14153,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14156,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14169,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14181,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14189,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14196,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14207,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14215,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14216,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14217,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14218,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14221,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14232,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14233,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14234,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14235,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14241,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14248,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14256,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14261,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14269,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14273,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14276,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14277,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14279,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14282,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14283,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14287,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14298,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14301,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14302,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14305,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14321,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14350,returned by alternate query but not primary query
2016,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/14454,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/036b374bbe/2016_NZERA_Auckland_126.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/03c8bc238b/2016_NZERA_Christchurch_4.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/04d364fb97/2016_NZERA_Auckland_90.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/051f0680b5/2016_NZERA_Auckland_214.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/05f6711c43/2016_NZERA_Auckland_412.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/061f6c234f/2016_NZERA_Wellington_152.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/09ed333fbb/2016_NZERA_Auckland_217.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/0a39b760fe/2016_NZERA_Auckland_244.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/0a53db6218/2016_NZERA_Auckland_269.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/0ae51829b3/2016_NZERA_Auckland_383.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/0c350ce33c/2016_NZERA_Auckland_177.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/0c49a6307d/2016_NZERA_Auckland_5.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/0c77f10e61/2016_NZERA_Auckland_336.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/0c900cc514/2016_NZERA_Auckland_167.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/0e2f64718a/2016_NZERA_Christchurch_26.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/0e8f4fc27c/2016_NZERA_Auckland_368_amended.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/0f06f29828/2016_NZERA_Auckland_94.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/0f51e48303/2016_NZERA_Wellington_13.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/114a526770/2016_NZERA_Christchurch_194.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/119f9804d1/2016_NZERA_Christchurch_90.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/13256b80f0/2016_NZERA_Auckland_146.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/13acc17b7d/2016_NZERA_Auckland_287.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/14dc2c1f5b/2016_NZERA_Auckland_393.pdf,returned by alternate query but not primary query
2016,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2016/159501e371/2016_NZERA_Auckland_332.pdf,returned by alternate query but not primary query
