year,era_citation,pdf_url,legal_outcome,monetary_outcome,paired,disagrees
2019,[2019] NZERA 438,https://determinations.era.govt.nz/assets/elawpdf/2019/34e665ed7a/2019_NZERA_438.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 331,https://determinations.era.govt.nz/assets/elawpdf/2019/3a01f3c8da/2019_NZERA_331.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 18,https://determinations.era.govt.nz/assets/elawpdf/2019/3d25f4e203/2019-NZERA-18.pdf,employee_win,employer_win,yes,yes
2019,[2019] NZERA 235,https://determinations.era.govt.nz/assets/elawpdf/2019/3d26c0c906/2019_NZERA_235.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 215,https://determinations.era.govt.nz/assets/elawpdf/2019/3d73ed9aba/2019_NZERA_215.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 299,https://determinations.era.govt.nz/assets/elawpdf/2019/424ba30691/2019_NZERA_299.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 393,https://determinations.era.govt.nz/assets/elawpdf/2019/428a54d456/2019_NZERA_393.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 8,https://determinations.era.govt.nz/assets/elawpdf/2019/4b70859152/2019-NZERA-8.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 274,https://determinations.era.govt.nz/assets/elawpdf/2019/50efc47d6b/2019_NZERA_274.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 178,https://determinations.era.govt.nz/assets/elawpdf/2019/5403f35556/2019_NZERA_178.pdf,employer_win,employee_win,yes,yes
2019,[2019] NZERA 513,https://determinations.era.govt.nz/assets/elawpdf/2019/59502b07a0/2019_NZERA_513.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 203,https://determinations.era.govt.nz/assets/elawpdf/2019/59d49ae1ea/2019_NZERA_203.pdf,employee_win,employer_win,yes,yes
2019,[2019] NZERA 278,https://determinations.era.govt.nz/assets/elawpdf/2019/5b9280aab8/2019_NZERA_278.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 449,https://determinations.era.govt.nz/assets/elawpdf/2019/5d9b3c74da/2019_NZERA_449.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 266,https://determinations.era.govt.nz/assets/elawpdf/2019/5e9d93bdc9/2019_NZERA_266.pdf,employee_win,employer_win,yes,yes
2019,[2019] NZERA 295,https://determinations.era.govt.nz/assets/elawpdf/2019/5fd5104a1c/2019_NZERA_295.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 377,https://determinations.era.govt.nz/assets/elawpdf/2019/6253bf1384/2019_NZERA_377.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 76,https://determinations.era.govt.nz/assets/elawpdf/2019/637bd72ae2/2019_NZERA_76.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 205,https://determinations.era.govt.nz/assets/elawpdf/2019/646221a55d/2019_NZERA_205.pdf,employer_win,employee_win,yes,yes
2019,[2019] NZERA 240,https://determinations.era.govt.nz/assets/elawpdf/2019/667b82f53c/2019_NZERA_240.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 476,https://determinations.era.govt.nz/assets/elawpdf/2019/66c9120830/2019_NZERA_476.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 475,https://determinations.era.govt.nz/assets/elawpdf/2019/6a07d46fc6/2019_NZERA_475.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 48,https://determinations.era.govt.nz/assets/elawpdf/2019/6c6d4d1728/2019-NZERA-48.pdf,employee_win,employer_win,yes,yes
2019,[2019] NZERA 254,https://determinations.era.govt.nz/assets/elawpdf/2019/6cd39b40b1/2019_NZERA_254.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 489,https://determinations.era.govt.nz/assets/elawpdf/2019/6d0941d598/2019_NZERA_489.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 469,https://determinations.era.govt.nz/assets/elawpdf/2019/6d3262e583/2019_NZERA_469.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 329,https://determinations.era.govt.nz/assets/elawpdf/2019/6da08e8601/2019_NZERA_329.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 344,https://determinations.era.govt.nz/assets/elawpdf/2019/76b14a5c1a/2019_NZERA_344.pdf,employer_win,employee_win,yes,yes
2019,[2019] NZERA 141,https://determinations.era.govt.nz/assets/elawpdf/2019/79d96d039f/2019_NZERA_141_Amended.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 270,https://determinations.era.govt.nz/assets/elawpdf/2019/7b8af5cac1/2019_NZERA_270.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 387,https://determinations.era.govt.nz/assets/elawpdf/2019/7c9b425a11/2019_NZERA_387.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 343,https://determinations.era.govt.nz/assets/elawpdf/2019/7f3d775ae8/2019_NZERA_343.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 349,https://determinations.era.govt.nz/assets/elawpdf/2019/804a364eb6/2019_NZERA_349.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 217,https://determinations.era.govt.nz/assets/elawpdf/2019/8539e78214/2019_NZERA_217.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 450,https://determinations.era.govt.nz/assets/elawpdf/2019/86776d4ebb/2019_NZERA_450.pdf,employer_win,employee_win,yes,yes
2019,[2019] NZERA 191,https://determinations.era.govt.nz/assets/elawpdf/2019/8772970c6e/2019_NZERA_191.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 64,https://determinations.era.govt.nz/assets/elawpdf/2019/896db4a134/2019-NZERA-64.pdf,employee_win,employer_win,yes,yes
2019,[2019] NZERA 471,https://determinations.era.govt.nz/assets/elawpdf/2019/8a72c65028/2019_NZERA_471.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 433,https://determinations.era.govt.nz/assets/elawpdf/2019/8a9c994590/2019_NZERA_433.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 420,https://determinations.era.govt.nz/assets/elawpdf/2019/903e8429e9/2019_NZERA_420.pdf,employee_win,employer_win,yes,yes
2019,[2019] NZERA 423,https://determinations.era.govt.nz/assets/elawpdf/2019/92574a2d4c/2019_NZERA_423.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 368,https://determinations.era.govt.nz/assets/elawpdf/2019/94da058a43/2019_NZERA_368.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 236,https://determinations.era.govt.nz/assets/elawpdf/2019/972d4ed364/2019_NZERA_236.pdf,employer_win,employee_win,yes,yes
2019,[2019] NZERA 12,https://determinations.era.govt.nz/assets/elawpdf/2019/97e679ad35/2019-NZERA-12.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 317,https://determinations.era.govt.nz/assets/elawpdf/2019/9cc9886334/2019_NZERA_317.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 279,https://determinations.era.govt.nz/assets/elawpdf/2019/9f38902250/2019_NZERA_279.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 371,https://determinations.era.govt.nz/assets/elawpdf/2019/a3e1c37e04/2019_NZERA_371.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 394,https://determinations.era.govt.nz/assets/elawpdf/2019/a7153e1379/2019_NZERA_394.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 194,https://determinations.era.govt.nz/assets/elawpdf/2019/ae6e2160db/2019_NZERA_194.pdf,employer_win,employee_win,yes,yes
2019,[2019] NZERA 209,https://determinations.era.govt.nz/assets/elawpdf/2019/af1cbbb8ef/2019_NZERA_209.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 273,https://determinations.era.govt.nz/assets/elawpdf/2019/b0c1020286/2019_NZERA_273.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 14,https://determinations.era.govt.nz/assets/elawpdf/2019/b111fbe5d0/2019-NZERA-14.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 95,https://determinations.era.govt.nz/assets/elawpdf/2019/badf304097/2019_NZERA_95.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 107,https://determinations.era.govt.nz/assets/elawpdf/2019/bc3e9ee606/2019_NZERA_107.pdf,employer_win,employee_win,yes,yes
2019,[2019] NZERA 527,https://determinations.era.govt.nz/assets/elawpdf/2019/bce92b372b/2019_NZERA_527.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 392,https://determinations.era.govt.nz/assets/elawpdf/2019/bf35d2125f/2019_NZERA_392.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 272,https://determinations.era.govt.nz/assets/elawpdf/2019/c2c1292aab/2019_NZERA_272.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 384,https://determinations.era.govt.nz/assets/elawpdf/2019/c83c33262d/2019_NZERA_384.pdf,employer_win,employee_win,yes,yes
2019,[2019] NZERA 467,https://determinations.era.govt.nz/assets/elawpdf/2019/cea07d8c3b/2019_NZERA_467.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 487,https://determinations.era.govt.nz/assets/elawpdf/2019/d0b27a87ec/2019_NZERA_487.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 474,https://determinations.era.govt.nz/assets/elawpdf/2019/d0f8f8720c/2019_NZERA_474.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 148,https://determinations.era.govt.nz/assets/elawpdf/2019/d388808a03/2019_NZERA_148.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 436,https://determinations.era.govt.nz/assets/elawpdf/2019/dd87db1c56/2019_NZERA_436.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 360,https://determinations.era.govt.nz/assets/elawpdf/2019/dda2d453c1/2019_NZERA_360.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 105,https://determinations.era.govt.nz/assets/elawpdf/2019/de4f52d42d/2019_NZERA_105.pdf,employer_win,employee_win,yes,yes
2019,[2019] NZERA 442,https://determinations.era.govt.nz/assets/elawpdf/2019/e24b2a3e83/2019_NZERA_442.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 398,https://determinations.era.govt.nz/assets/elawpdf/2019/e32e10b4da/2019_NZERA_398.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 468,https://determinations.era.govt.nz/assets/elawpdf/2019/e7f09c27d8/2019_NZERA_468.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 137,https://determinations.era.govt.nz/assets/elawpdf/2019/e999036320/2019_NZERA_137.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 32,https://determinations.era.govt.nz/assets/elawpdf/2019/ea92a8f386/2019-NZERA-32.pdf,employer_win,employer_win,yes,no
2019,[2019] NZERA 226,https://determinations.era.govt.nz/assets/elawpdf/2019/f2aa7835ce/2019_NZERA_226.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 249,https://determinations.era.govt.nz/assets/elawpdf/2019/f4e38336db/2019_NZERA_249.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 122,https://determinations.era.govt.nz/assets/elawpdf/2019/f539ab12f4/2019_NZERA_122.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 135,https://determinations.era.govt.nz/assets/elawpdf/2019/f5f9ea76ed/2019_NZERA_135.pdf,employee_win,employer_win,yes,yes
2019,[2019] NZERA 453,https://determinations.era.govt.nz/assets/elawpdf/2019/f5f9eb2b8b/2019_NZERA_453.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 424,https://determinations.era.govt.nz/assets/elawpdf/2019/f89ec75e77/2019_NZERA_424.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 340,https://determinations.era.govt.nz/assets/elawpdf/2019/f9249f58ac/2019_NZERA_340.pdf,employee_win,employee_win,yes,no
2019,[2019] NZERA 221,https://determinations.era.govt.nz/assets/elawpdf/2019/fd4f0c05a8/2019_NZERA_221.pdf,employee_win,employee_win,yes,no
2020,2020 NZERA 74,https://determinations.era.govt.nz/assets/elawpdf/2020/2020-NZERA-74.pdf,,employer_win,no,no
2020,2020_NZERA_100,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_100.pdf,,employer_win,no,no
2020,2020_NZERA_108,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_108.pdf,,employee_win,no,no
2020,2020_NZERA_109,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_109.pdf,,employer_win,no,no
2020,2020_NZERA_112,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_112.pdf,,employee_win,no,no
2020,2020_NZERA_114,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_114.pdf,employer_win,employee_win,yes,yes
2020,2020_NZERA_115,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_115.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_117,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_117.pdf,,employee_win,no,no
2020,2020_NZERA_118,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_118.pdf,,employee_win,no,no
2020,2020_NZERA_128,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_128.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_129,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_129.pdf,employer_win,employer_win,yes,no
2020,2020_NZERA_140,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_140.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_143,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_143.pdf,,employee_win,no,no
2020,2020_NZERA_146,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_146.pdf,,employer_win,no,no
2020,2020_NZERA_147,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_147.pdf,,employee_win,no,no
2020,2020_NZERA_151,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_151.pdf,,employee_win,no,no
2020,2020_NZERA_155,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_155.pdf,employer_win,employer_win,yes,no
2020,2020_NZERA_156,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_156.pdf,,employee_win,no,no
2020,2020_NZERA_166,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_166.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_167,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_167.pdf,,employer_win,no,no
2020,2020_NZERA_175,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_175.pdf,employer_win,employer_win,yes,no
2020,2020_NZERA_178,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_178.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_187,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_187.pdf,employer_win,employer_win,yes,no
2020,2020_NZERA_191,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_191.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_192,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_192.pdf,,employer_win,no,no
2020,2020_NZERA_202,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_202.pdf,,employee_win,no,no
2020,2020_NZERA_203,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_203.pdf,,employer_win,no,no
2020,2020_NZERA_205,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_205.pdf,,employee_win,no,no
2020,2020_NZERA_208,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_208.pdf,,employee_win,no,no
2020,2020_NZERA_210,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_210.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_212,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_212.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_219,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_219.pdf,,employer_win,no,no
2020,2020_NZERA_222,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_222.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_225,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_225.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_227,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_227.pdf,,employer_win,no,no
2020,2020_NZERA_23,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_23.pdf,,employer_win,no,no
2020,2020_NZERA_234,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_234.pdf,,employer_win,no,no
2020,2020_NZERA_238,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_238.pdf,,employer_win,no,no
2020,2020_NZERA_243,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_243.pdf,,employer_win,no,no
2020,2020_NZERA_244,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_244.pdf,,employee_win,no,no
2020,2020_NZERA_255,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_255.pdf,,employer_win,no,no
2020,2020_NZERA_262,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_262.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_27,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_27.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_281,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_281.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_284,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_284.pdf,,employer_win,no,no
2020,2020_NZERA_29,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_29.pdf,,employee_win,no,no
2020,2020_NZERA_293,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_293.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_294,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_294.pdf,,employer_win,no,no
2020,2020_NZERA_295,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_295.pdf,,employer_win,no,no
2020,2020_NZERA_296,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_296.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_299,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_299.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_306,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_306.pdf,,employer_win,no,no
2020,2020_NZERA_314,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_314.pdf,,employee_win,no,no
2020,2020_NZERA_322,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_322.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_333,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_333.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_345,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_345.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_347,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_347.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_352,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_352.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_363,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_363.pdf,,employee_win,no,no
2020,2020_NZERA_372,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_372.pdf,employer_win,employer_win,yes,no
2020,2020_NZERA_38,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_38.pdf,,employer_win,no,no
2020,2020_NZERA_384,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_384.pdf,,employee_win,no,no
2020,2020_NZERA_39,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_39.pdf,,employer_win,no,no
2020,2020_NZERA_390,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_390.pdf,employer_win,employer_win,yes,no
2020,2020_NZERA_393,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_393.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_395,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_395.pdf,,employee_win,no,no
2020,2020_NZERA_397,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_397.pdf,,employee_win,no,no
2020,2020_NZERA_4,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_4.pdf,,employee_win,no,no
2020,2020_NZERA_40,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_40.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_401,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_401.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_404,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_404.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_41,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_41.pdf,,employee_win,no,no
2020,2020_NZERA_413,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_413.pdf,,employer_win,no,no
2020,2020_NZERA_423,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_423.pdf,,employer_win,no,no
2020,2020_NZERA_426,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_426.pdf,,employee_win,no,no
2020,2020_NZERA_430,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_430.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_434,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_434.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_44,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_44.pdf,,employee_win,no,no
2020,2020_NZERA_440,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_440.pdf,,employee_win,no,no
2020,2020_NZERA_441,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_441.pdf,,employee_win,no,no
2020,2020_NZERA_442,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_442.pdf,employer_win,employer_win,yes,no
2020,2020_NZERA_445,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_445.pdf,,employer_win,no,no
2020,2020_NZERA_446,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_446.pdf,,employer_win,no,no
2020,2020_NZERA_454,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_454.pdf,,employee_win,no,no
2020,2020_NZERA_46,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_46.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_462,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_462.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_468,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_468.pdf,,employee_win,no,no
2020,2020_NZERA_469,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_469.pdf,,employee_win,no,no
2020,2020_NZERA_480,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_480.pdf,,employer_win,no,no
2020,2020_NZERA_485,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_485.pdf,,employer_win,no,no
2020,2020_NZERA_487,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_487.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_489,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_489.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_496,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_496.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_500,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_500.pdf,,employee_win,no,no
2020,2020_NZERA_504,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_504.pdf,,employee_win,no,no
2020,2020_NZERA_506,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_506.pdf,,employee_win,no,no
2020,2020_NZERA_51,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_51.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_521,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_521.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_522,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_522.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_527,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_527.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_536,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_536.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_54,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_54.pdf,,employer_win,no,no
2020,2020_NZERA_541,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_541.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_57,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_57.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_59,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_59.pdf,,employee_win,no,no
2020,2020_NZERA_6,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_6.pdf,,employer_win,no,no
2020,2020_NZERA_63,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_63.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_68,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_68.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_69,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_69.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_73,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_73.pdf,employer_win,employee_win,yes,yes
2020,2020_NZERA_79,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_79.pdf,,employee_win,no,no
2020,2020_NZERA_8,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_8.pdf,employee_win,employee_win,yes,no
2020,2020_NZERA_80,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_80.pdf,,employee_win,no,no
2020,2020_NZERA_85,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_85.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_89,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_89.pdf,,employee_win,no,no
2020,2020_NZERA_95,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_95.pdf,employee_win,employer_win,yes,yes
2020,2020_NZERA_96,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_96.pdf,,employer_win,no,no
2020,2020_NZERA_98,https://determinations.era.govt.nz/assets/elawpdf/2020/2020_NZERA_98.pdf,employee_win,employer_win,yes,yes
2021,2021 NZERA 244,https://determinations.era.govt.nz/assets/elawpdf/2021/2021-NZERA-244.pdf,,employee_win,no,no
2021,2021 NZERA 252,https://determinations.era.govt.nz/assets/elawpdf/2021/2021-NZERA-252.pdf,,employee_win,no,no
2021,2021 NZERA 257,https://determinations.era.govt.nz/assets/elawpdf/2021/2021-NZERA-257.pdf,employee_win,employer_win,yes,yes
